Tweet,Sentiment Score,Sentiment Magnitude
"Vándalos armados disparan contra la policía en Siloé, Cali. ",0,0
"Vándalo-terrorismo destruye peaje de Gachancipá, Cundinamarca. ",-0.300000012,0.300000012
"2018: anuncian bloquear en la calle al nuevo Gbno; 2019: el”vandalismo politizado infiltra protesta social y “rompe la normalidad”; 2021: tributaria equivocada detona protestas, vandalismo infiltrado muestra “escalamiento”; Coparán?. ",-0.100000001,0.100000001
"Alcalde Cali me dice: 1.Insatisfacción jóvenes; comparto, más recursos educación y emprendimiento. ",0,0
2,-0.100000001,0.100000001
Economía subterránea financia violencia; de acuerdo. ,0,0
Agrego: políticos promotores. ,0,0
3,0,0
Solución institucional:De acuerdo Insisto: Se requiere integrar Ciudadanos sin armas-FFAA. ,0.100000001,0.100000001
"Ciudad Jardín de Cali y alrededores de la Univ Del Valle: Reacciones armadas de civiles afectados por hechos vandálicos y por bloqueos de movilizaciones, lo que puede generalizar la acción privada, que termina mal y que Colombia había superado con el desmonte paramilitar. ",-0.100000001,0.100000001
"Aclaración: En Cali vándalos armados disparan contra la policía en el sector La Luna, barrio Junín comuna 9. ",0,0
"Álvaro Uribe advierte a Madrid, 'faro de la Hispanidad', de la amenaza narcocomunista - La Gaceta de la Iberosfera. ",0,0
"Comunidad informa: “En Puerto Rellena, Cali, hay gran cantidad de armas, incluso largas, y municiones, en poder de los criminales”. ",0.200000003,0.200000003
"Grave atentado en Neiva contra el periodista William Gutiérrez, Director de Alpha Stéreo, salió ileso y su escolta fue asesinado. ",0,0
"En Cali como en todo el País hay jóvenes insatisfechos, por eso el afán de recursos para la educación, la cultura, el empleo; Pero hay una criminalidad subterránea financiando esta violencia, es urgente poner presos a sus promotores. ",-0.200000003,0.200000003
"En este momento ciudadanos sin armas de Ciudad Jardín, Cali, barren escombros y remueven bloqueos, buen ejemplo de civismo, una manera de cooperar con Fuerza Pública además con información oportuna. ",0.600000024,0.600000024
Comerciantes de Pereira defienden sus locales; qué tristeza que los promotores de la violencia lleven a la defensa privada que Colombia había superado. ,0,0
Nuestra solidaridad con la senadora Laura Fortich y su familia por el fallecimiento de su señora madre doña Paulina. ,0.300000012,0.300000012
Criminalidad no puede derrotar a nuestras instituciones ni destruir a nuestro sector privado; La respuesta ciudadana armada contribuye a destruir la democracia; Necesitamos cooperación comunicacional efectiva de ciudadanía sin armas con las Fuerzas Armadas institucionales. ,-0.400000006,0.400000006
"Apoyo a las FFAA, gracias General Zapateiro. ",0.699999988,0.699999988
Al aire en el programa Conclusiones con @soyfdelrincon @CNNEE. ,0.100000001,0.100000001
Ciudadanos apoyan a la policía. ,0.300000012,0.300000012
Apoyar a nuestros policías y levantar su ánimo. ,0.600000024,0.600000024
"“Este es un momento de grandeza y de proteger a los más vulnerables, de invitar a la construcción y no al odio y a la destrucción, es el momento de trabajar en conjunto entre todos y sin mezquindad” Presidente @IvanDuque. ",0.100000001,0.100000001
Solidaridad con La Nación y la Libertad de Prensa. ,0.200000003,0.200000003
"Comunidad informa: “En Bello, ANT, llaman a casas de familia a exigirles que salgan a la calle con botellas, cuchillos, con lo que tengan”. ",0.100000001,0.100000001
"La tributaria generó protesta; El vándalo-terrorismo es diferente, hoy bloqueos en Buga, Mosquera, Oriente de Antioquia, Cartagena. ",0,0
Y los responsables en la política. ,0.400000006,0.400000006
"(Cuentas falsas, contratos por 300 millones). ",-0.100000001,0.100000001
"1.Fortalecer FFAA, debilitadas al igualarlas con terroristas,La Habana y JEP. ",0,0
Y con narrativa para anular su accionar legítimo; 2. ,0.5,0.5
Reconocer: Terrorismo más grande de lo imaginado; 4. ,0.100000001,0.100000001
Acelerar lo social; 5. ,0.600000024,0.600000024
"Resistir Revolución Molecular Disipada: impide normalidad, escala y copa. ",-0.300000012,0.300000012
España: mejor la libertad que el comunismo. ,0.100000001,0.100000001
Por favor se necesita una acción conceptual muy sostenida para que se construya respeto por nuestros policías. ,0,0
"Ojalá hubiera diálogos locales con quienes protestan, que convocara el sector privado y organizaciones de la comunidad Esto por la esterilidad del diálogo con quienes han promovido violencia desde que empezó el Pte Duque Soluciones Sociales y autoridad. ",0,0
"La violencia paraliza el transporte de insumos y de alimentos, se mueren pollos, no hay a quien regalar leche, no están preparados para cuajarla, ni se puede sacar el queso, las vacas hay que ordeñarlas y se pierde la leche. ",-0.300000012,0.300000012
"Los manifestantes en Yumbo persiguen a Jóven policía golpeándolo y atacándolo, una familia lo dejan entrar a una casa y empieza atacar la casa con niños y familia.SOS a nuestra fuerza pública. ",0,0
"En Venezuela el Socialismo acabó con la producción, en Colombia el vándalo-terrorismo, animado por políticos, avanza en la destrucción empresarial. ",-0.100000001,0.100000001
"La tributaria generó protesta; El vándalo-terrorismo es diferente, hoy bloqueos en Buga, Mosquera, Oriente de Antioquia Y los responsables en la política. ",-0.100000001,0.100000001
La fuerza legítima del Estado. ,0,0
“. para lograr esta financiación sin afectar a la clase media y a los más vulnerables y en donde el principio de la propuesta es que los de mayor ingreso contribuyen solidariamente con los más vulnerables” Presidente @IvanDuque. ,0.200000003,0.200000003
"La primera vacuna no me la pusieron en un recóndito lugar de Europa, en otro, con personas muy queridas: Puesto de Salud, la Gloria, Sur de Montería. ",0,0
¡Concertar una tributaria solidaria!. ,0.800000012,0.800000012
Bloqueos al transporte de alimentos y de insumos apuntan a destruir la economía; Como no han podido destruir la producción la quieren acabar con la parálisis de la movilización. ,-0.200000003,0.200000003
"Comunidad informa: “Se pide apoyo a las autoridades porque los bloqueos de vias impiden tránsito Unión-Ceja-Aeropuerto, afectando flores y otras actividades generadoras de empleos”. ",0.100000001,0.100000001
"Nuestros sentido pésame a la familia y a los amigos y compañeros del periodista Luis Fernando Ramírez, fallecido en Medellín el pasado sábado. ",0.300000012,0.300000012
"El concepto de protesta de otros: Con bloqueos arruinar a los avicultores de Cauca, Valle y Risaralda. ",0.100000001,0.100000001
"Tan queridos, lo único que se les ocurre es decir “Uribe paraco” Soluciones sociales, orden y autoridad. ",0.200000003,0.200000003
"Nuestra solidaridad con la familia del médico Hernando Padaui, quien falleció en Cartagena, parlamentario distinguido de Cambio Radical. ",0.300000012,0.300000012
"Medellín, pero su autoridad lo quiere tapar. ",0.100000001,0.100000001
"Desde 1988 tengo el privilegio de escolta de la fuerza pública, son seres humanos muy abnegados. ",0.200000003,0.200000003
Me duele en el alma que los lesionen y asesinen. ,-0.5,0.5
Me duele que se confunda protesta con terrorismo. ,-0.5,0.5
Me duele la indiferencia frente al dolor de nuestros policías y sus familias. ,-0.5,0.5
Centro Democrático recibe con beneplácito la declaración del presidente Duque para sustituir el texto de la Reforma de Transformación Social Sostenible - Centro Democrático. ,0.100000001,0.100000001
Empresas avícolas del Cauca no pueden sacar los huevos ni entrar el alimento para las aves. ,-0.100000001,0.100000001
SOS a las Fuerzas Armadas. ,0.200000003,0.200000003
"En algún momento más tarde enviaré un mensaje a los directivos de Twitter, espero que si no lo comparten por lo menos lo comprendan. ",0,0
"Reafirmamos la economía fraterna por oposición al odio d clases; Políticas sociales profundas y economía privada vigorosa; Respeto al disenso, a la protesta y rechazo a la violencia; Apoyo al ejercicio firme dl orden,con acatamiento a los DDHH que no implica negar la autoridad. ",0,0
Ciudadanos se Popayán apoyan a la Fuerza Pública. ,0.300000012,0.300000012
"Toda la solidaridad con la familia del ex Presidente Belisario Betancur Murió María Clara Betancur Álvarez, hija de Belisario Betancur via @ElColombiano. ",0.200000003,0.200000003
"“He dialogado durante los últimos días con representantes de los partidos políticos, la sociedad civil, alcaldes y gobernadores y líderes del sector empresarial, quienes han aportado valiosas ideas.”. ",0.200000003,0.200000003
"Los violentos han hecho un daño irreparable al país, a la democracia y a Protesta Social; Ojalá haya un consenso para que los más pudientes financien la atención a la pobreza de la pandemia; Y frente a los violentos y sus promotores autoridad, apoyo a las FFAA, y Denunciarlos. ",-0.300000012,0.300000012
Más de 200 policías lesionados. ,-0.200000003,0.200000003
Un país que no defienda al ser humano policía pierde el derecho de pedir que el policía se sacrifique para defender a la comunidad. ,-0.100000001,0.100000001
Una cosa es la protesta que se respeta y otra el terrorismo que la aprovecha. ,0,0
"Grupos violentos organizados, con terrorismo premeditado, apoyados por algunas autoridades y políticos, causan esta destrucción, la justifican en la reforma tributaria, cuya sustitución ha aceptado el Pte Duque. ",-0.100000001,0.100000001
Noble gesto de unos ciudadanos con la Fuerza Pública. ,0.300000012,0.300000012
Persistamos en financiar los programas sociales con contribuciones de los más pudientes. ,0.200000003,0.200000003
"Duele el asesinato de nuestros soldados y policías, sus padres, esposas, hijos, sienten el mismo dolor que los padres, esposas, hijos, del civil asesinado. ",-0.100000001,0.100000001
"Me critican mucho porque de Presidente permití las marchas pero acompañadas del ejército en las aceras urbanas, sin vandalismo. ",0,0
"Se marchaba por bermas de carreteras sin afectar a la ciudadanía, el ejército cuidaba al marchante y al transeúnte. ",0,0
“Libertad y Orden”. ,0.100000001,0.100000001
“Le solicito al Congreso de la República el retiro del proyecto radicado por el Ministerio de Hacienda y tramitar de manera urgente un nuevo proyecto fruto de los consensos y así evitar incertidumbre financiera.” ,0.300000012,0.300000012
Presidente @IvanDuque. ,0,0
Directivos de Twitter. ,0.100000001,0.100000001
Comunidad “La delincuencia se toma a Cali”. ,-0.100000001,0.100000001
87 policías heridos; En LaHabana igualaron a nuestras FFAA con el terrorismo; La JEP y la falsa paz humillan a nuestros soldados; Debilitaron al Smad; Deben estar felices esperando que el terrorismo cope a la Fuerza Pública. ,-0.200000003,0.200000003
"Comunidad informa: “La violencia del microtráfico sigue asesinando en el Suroeste de Antioquia, otros dos jóvenes asesinados en Concordia”. ",0,0
Qué juego tan peligroso!. ,-0.600000024,0.600000024
¿Dónde están los promotores del vandalismo y de la reacción armada de la justicia privada?. ,0.100000001,0.100000001
Promueven destruir la Gobernación Del Valle del Cauca. ,-0.200000003,0.200000003
"Confianza en: La reflexión y acción contundente de nuestras FFAA; En el viraje tributario del Gbno; En la evaluación ciudadana sobre los candidatos que hablan de paz y equidad, promueven violencia, odio y el comunismo que tratan de ocultar. ",0,0
"“Dane resaltó que si en el país no se hubieran implementado los programas sociales, tanto ordinarios como extraordinarios, la incidencia de la pobreza hubiera sido de 46,1%, es decir, las medidas tuvieron un efecto de mitigación de 3,6 puntos porcentuales”. ",0.200000003,0.200000003
Comunidad “Delincuencia se toma a Cali”. ,0.100000001,0.100000001
"El Presidente Duque ha afirmado su voluntad de SUSTITUIR EL TEXTO TRIBUTARIO, Paso muy positivo para el consenso. ",0.699999988,0.699999988
Y son funcionarios del INPEC!. ,0.400000006,0.400000006
No pedimos represión a las libertades sino prevención militar y policiva contra el vandalismo. ,0,0
Distorsiones maliciosas finalmente protegen al terrorismo. ,0.200000003,0.200000003
No más vandalismo. ,-0.100000001,0.100000001
Asesinos se toman calles de Medellín. ,0.200000003,0.200000003
Vandalismo sigue sobre Cali. ,0.100000001,0.100000001
Así amenazan!. ,0.400000006,0.400000006
Cali “Destruyen estación del Mío de Santa Librada”. ,0.300000012,0.300000012
Terrorismo de vándalos destruyen en Pereira. ,0.300000012,0.300000012
"Comunidad informa: “Don Jaime Mejía regresó a la libertad, había sido secuestrado en el Valle del Cauca”. ",0.100000001,0.100000001
"Directores de SEMANA, RCN y NTN24 rechazan ataques en medio del paro nacional ⁦@CGurisattiNTN24⁩ ⁦@JoseMAcevedo⁩. ",0.100000001,0.100000001
"Y los policías heridos, y sus familias y su futuro! ",0.600000024,0.600000024
Y los vándalos ahora estarán en tertulias de disfrute político por las hazañas de sus daños. ,0,0
Apoyar a las Fuerzas Armadas. ,0.300000012,0.300000012
El Ejército en las calles es urgente y mejor que estar registrando la noticia del asesinato y la destrucción vandálica. ,0.100000001,0.100000001
"Protesta, vandalismo genera reacciones. ",0.200000003,0.200000003
En Cali el terrorismo destruyó también esta importante estación del Mío. ,0.300000012,0.300000012
Permitir que se imponga el discurso de debilitamiento de la Fuerza Pública es fortalecer al terrorismo. ,0.100000001,0.100000001
Vandalismo Cali. ,0.200000003,0.200000003
En nombre de los DDHH debilitan a las Fuerzas Armadas y consiguen el imperio del vandalismo y la peor violación de DDHH. ,-0.200000003,0.200000003
"El discurso democrático de protección del derecho a la protesta no puede servir para frenar el ejercicio de autoridad del Estado que requiere proteger a las personas y a los bienes públicos y privados, afectados por el vandalismo. ",0,0
"Protesta, vandalismo. ",0.100000001,0.100000001
"Medellín, vandalismo, saqueos. ",0.200000003,0.200000003
Vandalismo y asesinato. ,0,0
"Cali, protesta, vandalismo. ",-0.100000001,0.100000001
"La violencia estaba preparada, la sustentan en una reforma tributaria que saben que no tiene manera de que la aprueben y que se busca un consenso de texto alternativo social para financiar la lucha contra la pobreza agudizada por la pandemia. ",0,0
Apoyo sin vacilación a las FFAA. ,0.600000024,0.600000024
"Medellín, el vandalismo. ",0.200000003,0.200000003
Protesta: Vandalismo. ,0,0
"La protesta no puede ser la excusa del terrorismo y de sus promotores, apoyemos a las Fuerzas Armadas para encarcelar a los vándalos, proteger las libertades, las personas, los bienes públicos y privados. ",-0.100000001,0.100000001
Los vándalos son los asesinos de esta persona. ,-0.300000012,0.300000012
Informan que todavía hay personas sin poder desplazarse del aeropuerto a Cali por 30 personas que completan un bloqueo de 12 horas. ,0,0
"Apoyemos a las Fuerzas Armadas,. ",0.300000012,0.300000012
Que la Fuerza Pública sienta apoyo ciudadano para que haya todo el ánimo de actuar y evitar el vandalismo. ,0.400000006,0.400000006
"Que la Fuerza Pública Proteja las libertades democráticas, la protesta no puede ser la indulgencia del vandalismo. ",-0.100000001,0.100000001
"Los promotores del vandalismo no participan en las marchas, muy cómodos. ",0.800000012,0.800000012
Nosotros encabezábamos nuestras marchas y evitábamos el vandalismo. ,0.200000003,0.200000003
"Doña Ilva Carbó ha partido, nos duele, solidaridad Chacho y querida familia. ",0.5,0.5
"Comunidad informa: “Acaban de asesinar a César Diazgranados, en San Marcos, el es oriundo de allá, pero vivía en Chinú, hace unos meses se le robaron 30 animales , quizas tenga algo que ver , supongo que supo quienes fueron”. ",0,0
La protesta tumba la estatua de Belarcázar. ,0.300000012,0.300000012
Un nuevo texto que sea acuerdo del Gobierno con los partidos y sirva de ponencia. ,0.300000012,0.300000012
"Comunidad informa: “Cantidades de cemento y gasolina para el narco tráfico, en Argelia, Cauca, desafían con cinismo a nuestra democracia”. ",0.200000003,0.200000003
"La protesta no es vandalismo, Cali esta mañana. ",0,0
"Gracias estimados jóvenes, en la lucha para que nuestra democracia no naufrague. ",0.600000024,0.600000024
ATENCIÓN!!! ,0.5,0.5
ÁLVARO URIBE CON FDO LONDOÑO PROPUESTAS A LA REFORMA EN LHDLV vía @YouTube. ,0.300000012,0.300000012
La protesta en Cali. ,0.100000001,0.100000001
"Por favor equipo Ministerio de Hda, esto no se arregla quitando unos temas, no insistan en discutir los 170 artículos, faciliten consenso de pocos artículos, simples, claros, no agresivos, por regla transitorios, que ese acuerdo sea la ponencia. ",-0.200000003,0.200000003
Lean los riesgos a la democracia. ,0,0
"Súplica angustiosa: Que Gbno, partidos y ponentes acuerden un texto simple, corto, no agresivo, lo presenten como ponencia, lo aprueben. ",0,0
Se necesitan recursos para atender la crisis social. ,0,0
Se necesitan virajes para atender la democracia. ,0,0
"El Hospital de Jericó, Antioquia, en muchas dificultades, necesita el pago de @NuevaEPSOficial. ",-0.300000012,0.300000012
"Murió en Buga la Concejal Ángela Piñeros, nuestra solidaridad querida familia. ",0.600000024,0.600000024
"Al aire hablamos con el Dr. @FlondonoHoyos en @Horadelaverdad de la necesidad de un acuerdo entre Gobierno, partidos y ponentes para aprobar un texto simple, corto y no agresivo. ",0.200000003,0.200000003
Vandalizan bus del Mío en Cali. ,0.200000003,0.200000003
"Protesta, saqueos en Cali. ",0.300000012,0.300000012
"Protesta Cali, vandalismo contra AVVillas. ",0.100000001,0.100000001
"Al aire en @WRadioColombia hablamos de urgencia de consenso entre Gobierno, partidos y ponentes. ",0.200000003,0.200000003
"La protesta Cali, vandalismo y atacan la URI. ",0,0
"Bogotá, vandalismo contra la Fuerza Pública. ",0.100000001,0.100000001
"#Sos un llamado a la @NuevaEPSOficial para que escuche el llamado del Hospital del municipio de @AntioquiaJerico sus finanzas están en UCI, el pago pendiente será un gran apoyo para enfrentar la emergencia que vivimos @Supersalud @FabioUCD @PaolaHolguin @AlvaroUribeVel. ",0.600000024,0.600000024
"Comunidad informa: “Pedro Manuel Suárez Bautista, ganadero, desaparecido desde el 24 de Abril en zona rural de Trinidad, Casanare”. ",0.300000012,0.300000012
"Acaba de fallecer Lucía Muñoz, dirigente popular de Medellín, me deja el corazón encogido, nos acompañó 35 años, qué dolor!. ",0.400000006,0.400000006
"El cóndor andino se dirige rápido a su extinción, según científicos. ",0.400000006,0.400000006
"Crece el dolor con el fallecimiento de María Soto, nuestra gran líder de Anapoima, Cundinamarca, toda la solidaridad a su familia. ",0.699999988,0.699999988
"Falleció en Montería doña Helena Scaf de Correa, nuestra solidaridad a su hijo el Ministro de Ambiente Carlos Eduardo Correa y a toda la familia. ",0.600000024,0.600000024
Uribe explica detalles de su propuesta alternativa a la tributaria @ELTIEMPO Parte 5:. ,0.100000001,0.100000001
"Laurence Debray, en Hija de Revolucionario “La gente no se había percatado del dominio de Fidel Castro sobre él: la revolución bolivariana se convertiría en un subproducto de la revolución cubana. ",0,0
Ver a tu patria naufragar resulta tan doloroso como ver apagarse a un ser querido”. ,-0.5,0.5
"Siempre gracias María Sildana, ayúdanos desde el cielo. ",0.899999976,0.899999976
Al aire en @CaracolRadio hablamos con @vanedelatorre de propuesta de texto sustitutivo que busca el consenso entre el Gobierno del presidente Duque y los partidos políticos. ,0.200000003,0.200000003
Entrevista @CaracolRadio 27/04/21 “Yo la hago (política) con la misma angustia por el país estando en el Congreso o por fuera”. ,-0.200000003,0.200000003
El alcalde de Medellín avanza en una toma hostil de la ciudad y de sus instituciones con fines políticos e ideológicos. ,0.100000001,0.100000001
"Entrevista @CaracolRadio 27/04/21 Apoyamos la política social del Gob: Ingreso Solidario Devolución de IVA Matrícula gratuita estratos 1,2 y 3 pública, ojalá virtual Programa de vivienda Incentivos para empleo juvenil, de mujeres y de personas en condición de discapacidad. ",0,0
Lamentamos profundamente la partida de un gran amigo y ser humano. ,-0.300000012,0.300000012
Nos ayudó mucho en la creación de nuestro partido. ,0.899999976,0.899999976
"Un abrazo muy grande para Susana su hija, Martha su mamá y su hermana Mónica, familiares y amigos. ",0.600000024,0.600000024
"Qué dolor la partida de Juán Carlos Escobar, solidaridad querida familia. ",0.400000006,0.400000006
"Alcalde de Medellín no sabe de discusiones argumentales, mantiene lista la mentira, el sofisma y el engaño. ",-0.400000006,0.400000006
Comunidad Informa: “Fue rescatado Pedro Manuel Suárez Bautista” Amor y apoyo a nuestras Fuerzas Armadas. ,0.400000006,0.400000006
Felicitaciones a creativo este joven colombiano Nubank Is One of the 2021 TIME100 Most Influential Companies | TIME. ,0.800000012,0.800000012
Nos tranquiliza la referencia al dr Víctor Mosquera. ,0.400000006,0.400000006
"Jhon Jairo, muchas gracias, debemos todo al sacrificio de nuestras Fuerzas Armadas. ",0.5,0.5
Comunicado oficial de @CPenalistas respecto de recientes situaciones que han atentado directamente el ejercicio de nuestra profesión. ,0.200000003,0.200000003
"Nuestra solidaridad con la Senadora María Fernanda Cabal por el fallecimiento de doña Carmen Cabal de Molina, y solidaridad a Álvaro Molina, a toda la familia. ",0.5,0.5
Recuerdo las manifestaciones de apoyo de doña Carmen. ,0.600000024,0.600000024
"Aeropuerto “Voto negativo: proyecciones financieras son ilusión, es un negocio d grandes inversiones, competidores son grandes multinacionales y el establecimiento público solo recibe cheque de la concesión pero no tiene experiencia en ninguna de las actividades que mencionan”. ",-0.400000006,0.400000006
"Si hoy los colombianos podemos ir a Caño Cristales, maravilla natural, orgullo nacional, es por @AlvaroUribeVel. ",0.699999988,0.699999988
"Comunidad informa: “Pedro Manuel Suárez Bautista, ganadero, desaparecido desde el 24 de Abril en zona rural de Trinidad, Casanare”. ",0.300000012,0.300000012
Al aire en @CABLENOTICIAS hablamos del texto sustitutivo que presentamos con el ánimo de contribuir al consenso del Gobierno del presidente Duque con los diferentes partidos. ,0.300000012,0.300000012
"El Centro Democrático considera riesgoso abrir la puerta para que Medellín invierta en una empresa de servicios aeroportuarios, además la alcaldía muestra diferentes intenciones. ",0.400000006,0.400000006
Como bancada nuestros concejales deben votar NO. ,0,0
"Lamentamos de corazón el fallecimiento de Juán Guillermo Bolívar, alcalde de Titiribí, Antioquia, nuestra solidaridad con la comunidad y la familia. ",0.100000001,0.100000001
"Estamos en vivo con @ELTIEMPO, proponemos un texto sustitutivo a la reforma que busca un consenso entre el Gobierno y los partidos políticos. ",0.200000003,0.200000003
La urgencia es la superación de la pobreza y proteger a la clase media colombiana:. ,0.200000003,0.200000003
Entrevista con @RevistaSemana hablamos del texto sustitutivo que presentamos con ánimo de contribuir al consenso del Gobierno y los partidos:. ,0.300000012,0.300000012
"El Galeras, Nariño. ",0.300000012,0.300000012
"Entrevista @ELTIEMPO 26/04/21 “Ojalá haya un consenso del Gobierno con los partidos y los ponentes para que ese consenso se plasme en la ponencia (.) para presentar una reforma simple, social, no agresiva, que de unos 12 billones de recaudo al Gobierno”. ",0.100000001,0.100000001
Uribe explica detalles de su propuesta alternativa a la tributaria @ELTIEMPO Parte 1:. ,0.100000001,0.100000001
Entrevista @ELTIEMPO 26/04/21 1. ,0.100000001,0.100000001
Se necesitan más recursos 2. ,-0.100000001,0.100000001
Es urgente atender política social 3. ,0,0
"Se requieren unos recursos de unas fuentes no agresivas, que no afecten a los colombianos de ingresos medios, que no muevan el IVA, que no le pongan IVA a los servicios públicos. ",0,0
"Entrevista @BluRadioCo 26/04/21 “No hay que retirarlo (.) puede haber un acuerdo político que presente una ponencia reflejando ese acuerdo y por eso nosotros hemos sacado este documento, la intención de este documento es ayudar a ese acuerdo”. ",0.100000001,0.100000001
Uribe explica detalles de su propuesta alternativa a la tributaria @ELTIEMPO Parte 4:. ,0.100000001,0.100000001
Uribe explica detalles de su propuesta alternativa a la tributaria @ELTIEMPO Parte 2:. ,0.100000001,0.100000001
Uribe explica detalles de su propuesta de reforma tributaria - Congreso - Política -. ,0.200000003,0.200000003
"Entrevista @ELTIEMPO 26/04/21 Proponemos cero modificación al IVA, ni para alimentos, ni para servicios públicos, ni para giros postales, ni para servicios funerarios. ",-0.400000006,0.400000006
Nosotros en esta propuesta no tocamos el IVA. ,0,0
Anticipo. ,0.200000003,0.200000003
"Volcán Nevado del Ruiz, vía a Manizales. ",0.100000001,0.100000001
Uribe explica detalles de su propuesta alternativa a la tributaria @ELTIEMPO Parte 3:. ,0.100000001,0.100000001
"Nuestro más sentido pésame a doña Magola, a Rafael y a toda la familia de Pedro Pablo Gómez quien acaba de fallecer en Montería. ",0.200000003,0.200000003
Y a todas las personas de la Voz de Montería. ,0.300000012,0.300000012
"Al aire en @BluRadioCo hablamos de nueva propuesta para ayudar a construir consenso entre el Gobierno y los partidos, reforma sin afectar a la clase media, sin afectar productores de alimentos, sin tocar IVA de servicios públicos, entre otros:. ",0.400000006,0.400000006
"Entrevista @RedMasTv 26/04/21 ""Insistimos en la austeridad, le pedimos al Gobierno por favor hay que ahorrar 15 billones, sería 1.5% del PIB. ",0,0
"Menos gastos en el Estado, más atención a la comunidad, eso hace parte de los principios filosóficos del Centro Democrático"". ",0.300000012,0.300000012
Un esfuerzo por la pobreza pagado exclusivamente por quienes más pueden. ,0.100000001,0.100000001
Falleció José Barraza periodista de Emisora Atlántico. ,0.300000012,0.300000012
Nuestra solidaridad a sus compañeros de trabajo y a toda su familia. ,0.800000012,0.800000012
"Aclaración: que el impuesto solidario, que se podrá descontar de pagos futuros, se pague sobre ingresos superiores a 20 millones mensuales. ",0.300000012,0.300000012
"Entrevista @RedMasTv 26/04/21 “Tuvimos que apartarnos de la reforma que presentó el Min de Hacienda (.) nosotros hemos formulado una idea de proyecto totalmente diferente para ayudar al consenso del Gobierno del Pdte Duque con todos los partidos"". ",0.200000003,0.200000003
La Mojana agradece al Gbno y a la Unidad de Riesgos. ,0.699999988,0.699999988
"Entrevista @lafm 26/04/21 “Decimos claramente que esto se puede resolver con el espíritu de consenso que expresó el Pdte de la República cambiando el texto original, aceptando un consenso de los partidos y que eso se plasme en la ponencia, una propuesta distinta a la del retiro”. ",0.200000003,0.200000003
"Entrevista @lafm 26/04/21 ""Yo si creo que el Gobierno aplicado, con la apertura de la que habló el presidente de la República, se podría conseguir un consenso mayoritario para presentar una ponencia"". ",0.200000003,0.200000003
"Aclaración: que el impuesto solidario, que se podrá descontar de pagos futuros, se pague sobre ingresos superiores a 20 millones mensuales. ",0.300000012,0.300000012
"Nuestra sentida solidaridad con la dra Paula Cortéz, directora de Anato, por el fallecimiento de su padre, don Diego. ",0.5,0.5
Centro Democrático Texto sustitutivo Propuesta para contribuir al consenso de los partidos y del Gobierno Reforma de Solidaridad Sostenible. ,0.400000006,0.400000006
"Villa María, Caldas, avistamiento de cóndores. ",0.200000003,0.200000003
"Al aire en @lafm hablamos de la propuesta del Centro Democrático, un texto sustitutivo para contribuir al consenso de los partidos y el Gobierno. ",0.300000012,0.300000012
"Un esfuerzo por la pobreza, por la democracia, pagado exclusivamente por quienes más pueden. ",0,0
"Entrevista @RedMasTv 26/04/21 Texto sustitutivo del CD: “No toca IVA,no toca clase media colombiana, no toca servicios públicos,no toca pensiones (.) ¿por qué lo hacemos? ",-0.100000001,0.100000001
"porque estamos convencidos que se requiere unos recursos para enfrentar este pico social de la pandemia"". ",0.100000001,0.100000001
"En @RedMasTv 26/04/21 ""En nuestra propuesta no hay nada de lo que generó controversia, no se toca el IVA, no se tocan los alimentos, no se afecta la renta de los colombianos de clase media que ganan bastante poquito y que los iban a gravar, no se tocan los servicios públicos"". ",-0.300000012,0.300000012
La corte y Cepeda quieren condenar a un inocente. ,-0.200000003,0.200000003
"Por favor Compensar, el dirigente sindical Carlos Valverde se siente muy enfermo por COVID, pide todo el apoyo. ",-0.400000006,0.400000006
"Alias ‘Racumín’, testigo del caso Uribe, denunció amenazas de muerte vía @WradioColombia. ",0.100000001,0.100000001
La compulsa del Magistrado Reyes contra mi abogado Víctor Mosquera es otra agresión a mi derecho a la defensa. ,-0.300000012,0.300000012
"Sentimos mucho dolor con la partida de Ruth Berardinelli quien tanto nos apoyó en la Guajira, solidaridad querida familia. ",0,0
"Comunicado de la oficina de mi abogado, dr Víctor Mosquera, sobre el ataque del Magistrado Reyes, “a solicitud del Senador Cepeda”, que lesiona mi derecho a la defensa. ",0.200000003,0.200000003
FDA lifts Johnson &amp; Johnson COVID-19 vaccine pause following safety review. ,0,0
"Aldea La Margarita (Fanny CADAVID de Arango) Salgar, Antioquia. ",0.100000001,0.100000001
"Ante ataque infame de @IvanCepedaCast y Mag Reyes, contra el ejercicio profesional lícito e legítimo, acudiré ante la International Bar Association's @IBAevents y la World Jurist Association @worldjurist y las demás instancias que sean necesarias para dar a conocer esta violación. ",-0.100000001,0.100000001
La mayor atención de la pobreza y del empleo es urgente; Se necesita un acuerdo de ponencia que cambie la reforma; Se requiere disminuir el Estado Burocrático para dedicar recursos a las necesidades de la comunidad. ,0.100000001,0.100000001
Chocó: Niños asesinados a machetazos habrían cruzado frontera invisible - Otras Ciudades - Colombia -. ,0,0
"La depuración de la reforma, el cambio, eliminando aquello que afecte a los sectores de ingresos medios y que dificulte la actividad productiva, es una urgencia. ",0.5,0.5
Los nuevos recursos deberían llegar a una cuenta especial para gasto exclusivo en el problema social de la pandemia. ,0.300000012,0.300000012
"Islas del Rosario, Cartagena. ",0.100000001,0.100000001
No fue suficiente con la Catedral de Pablo Escobar. ,-0.300000012,0.300000012
